scenario,model_path,defense,img_idx,label_true,avg_ssim,avg_psnr,avg_loss,n_runs
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,735,0,0.9459854626655578,28.66146222647217,0.008235672350274347,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,984,5,0.9639862060546875,27.065646372039215,0.00021435658039986,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,1283,2,0.9503808784484863,36.40492840192589,3.616437257733196e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,2675,0,0.9517059695720672,38.705242978581886,8.272312901681134e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3545,9,0.8029774641990661,23.02259857666597,0.0008250744885298799,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,3739,6,0.990312991142273,41.74918781215843,3.9200207829708234e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,7411,3,0.9873972129821778,34.49735732888224,0.00010719023703126801,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,8170,6,0.9829824161529541,34.3470499046234,8.966417255578562e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,9085,1,0.944447820186615,27.98767149008765,0.000301587153226072,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,9409,7,0.8833876872062683,28.732018727815017,7.998507469892502e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,9772,5,0.925690815448761,33.55708850863427,0.0001596909442741852,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,10518,3,0.6492154312133789,20.56157310419863,0.002807707675383381,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,10604,4,0.8943103659152984,31.64406623704168,0.00017717142414766545,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,10735,7,0.9925068306922913,36.60967028148792,0.00010716346121621599,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,12262,9,0.9831237578392029,36.622878419814164,0.000120018173474764,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,12433,6,0.9896779823303222,34.05295167879663,9.406458586454392e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,13228,2,0.6718390786647797,24.31579034198242,0.00210326598811658,25
