scenario,model_path,defense,img_idx,label_true,repeat_id,seed,label_pred,label_correct,ssim,psnr,final_loss,avg_ssim,avg_psnr,std_ssim,std_psnr,label_acc,threshold,model_acc_before,model_acc_after
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,0,123,6,1,0.07509320974349976,6.720669073360531,95.857666015625,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,1,124,6,1,0.0452779121696949,6.358376727338423,94.82744598388672,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,2,125,6,1,0.05342348292469978,6.459835618715881,86.52574920654297,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,3,126,6,1,0.044046800583601,6.34805150847359,69.90007019042969,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,4,127,6,1,0.047191936522722244,6.40193161646172,88.7353515625,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,5,128,6,1,0.06406059861183167,6.4331051444376595,99.09085083007812,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,6,129,6,1,0.06361683458089828,6.615935701052143,73.94278717041016,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,7,130,6,1,0.060026299208402634,6.515090603333769,115.09449005126953,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,8,131,6,1,0.04534617438912392,6.326859578249789,113.69842529296875,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,9,132,6,1,0.06814111024141312,6.717377948825965,75.68624877929688,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,10,133,6,1,0.07169889658689499,6.659824365269705,117.82979583740234,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,11,134,6,1,0.05217057466506958,6.229645956147154,72.71395874023438,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,12,135,6,1,0.06551609933376312,6.525419037103093,78.41316223144531,,,,,,,,
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,0,6,13,136,6,1,0.04741383716464043,6.6804899257426085,80.82678985595703,,,,,,,,
