scenario,model_path,defense,img_idx,label_true,avg_ssim,avg_psnr,avg_loss,n_runs
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,40,5,0.14360774815082547,7.860295371535231,41.84481140136719,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,41,2,0.10957970619201657,8.10932451007529,18.771724014282228,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,42,2,0.04929861508309838,7.1146162436102465,10.288596143722534,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,43,7,0.20334310889244075,8.73798693852945,0.6781810545921325,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,44,1,0.16435274422168727,8.28809048639284,3.3232652163505554,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,45,1,0.19333354503614825,8.41380066786479,21.37759868979454,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,46,1,0.6706704246997833,17.479346435067928,0.003509945943951564,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,47,2,0.08628714114427562,8.27554962974295,1.556175444126129,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,48,2,0.036731586307287165,7.102880572990979,10.81840097427368,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,sgp,49,0,0.23364487349987026,7.95674643185661,11.76390700340271,25
